Time;CollisionTarget;targetPositionX;targetPositionY;ballPositionX;ballPositionY;Score;Speed;Bonus
1501,767;Block;-34,02144;-49,94049;-40;-40;94;120;False
1502,319;Ground;0,15;-117,8;-16,21639;-109,7705;95;120;False
1504,252;Top;0,06;118,1;46,37106;110,2496;95;120;False
1505,171;Block;76,04623;7,959537;80;0;95;120;False
1506,09;Top;0,06;118,1;105,7215;110,2496;96;120;False
1507,961;Racket;133,3532;-110;166,395;-105,9105;96;120;False
1508,528;RightBorder;209,4;1,33;198,1382;-46,70751;96;120;False
1510,065;Top;0,06;118,1;106,8766;110,0063;96;120;False
1511,267;Block;35,45445;-11,88222;40;-20;96;120;False
1512,468;Top;0,06;118,1;-35,96767;110,0063;97;120;False
1514,605;Ground;0,15;-117,8;-162,9403;-109,393;97;120;False
1515,222;LeftBorder;-209,1;-0,8;-197,6594;-44,96625;97;120;False
1516,74;Top;0,06;118,1;-107,3898;110,0063;97;120;False
1517,756;Block;-46,87938;7,27169;-40;0;97;120;False
1518,775;Top;0,06;118,1;13,63103;110,0063;98;120;False
1519,793;Block;74,14143;7,27169;80;0;98;120;False
1520,813;Top;0,06;118,1;134,6518;110,0063;99;120;False
1521,912;RightBorder;209,4;1,33;198,1382;-4,917164;99;120;False
1522,948;Ground;0,15;-117,8;136,6358;-109,393;99;120;False
1523,75;Block;89,02104;-29,29487;80;-20;99;120;False
1524,549;Ground;0,15;-117,8;41,4063;-109,393;100;120;False
1525,419;Block;-8,192398;-18,84728;-20;-20;100;120;False
1526,688;Top;0,06;118,1;67,19762;110,0063;101;120;False
1528,825;Ground;0,15;-117,8;194,1703;-109,393;101;120;False
1528,924;RightBorder;209,4;1,33;198,1382;-98,94544;101;120;False
1530,962;Top;0,06;118,1;77,11736;110,0063;101;120;False
1533,099;Ground;0,15;-117,8;-49,8553;-109,393;101;120;False
1535,237;Top;0,06;118,1;-176,828;110,0063;101;120;False
1535,62;LeftBorder;-209,1;-0,8;-197,6594;69,95721;101;120;False
1537,375;Ground;0,15;-117,8;-93,50215;-109,393;101;120;False
1538,177;Block;-45,88741;-29,29487;-40;-20;101;120;False
1538,977;Ground;0,15;-117,8;1,727341;-109,393;102;120;False
1539,578;Block;37,4384;-50,19004;40;-40;102;120;False
1540,179;Ground;0,15;-117,8;73,14946;-109,393;103;120;False
1542,316;RightBorder;209,4;1,33;198,1382;110,0063;103;120;False
1542,316;Top;0,06;118,1;198,1382;110,0063;103;120;False
1544,452;Ground;0,15;-117,8;71,16551;-109,393;103;120;False
1545,055;Block;35,45445;-50,19004;40;-40;103;120;False
1545,656;Ground;0,15;-117,8;-0,2566071;-109,393;104;120;False
1546,457;Block;-47,87135;-29,29487;-40;-20;104;120;False
1547,259;Ground;0,15;-117,8;-95,4861;-109,393;105;120;False
1549,013;LeftBorder;-209,1;-0,8;-197,6594;73,43974;105;120;False
1549,399;Top;0,06;118,1;-174,844;110,0063;105;120;False
1551,536;Ground;0,15;-117,8;-47,87135;-109,393;105;120;False
1553,674;Top;0,06;118,1;79,1013;110,0063;105;120;False
1555,713;RightBorder;209,4;1,33;198,1382;-102,428;105;120;False
1555,813;Ground;0,15;-117,8;192,1863;-109,393;105;120;False
1557,952;Top;0,06;118,1;65,21367;110,0063;105;120;False
1560,089;Ground;0,15;-117,8;-61,75899;-109,393;105;120;False
1562,229;Top;0,06;118,1;-188,7316;110,0063;105;120;False
1562,411;LeftBorder;-209,1;-0,8;-197,6594;90,85238;105;120;False
1564,369;Ground;0,15;-117,8;-81,59846;-109,393;105;120;False
1566,504;Top;0,06;118,1;45,37419;110,0063;105;120;False
1568,642;Ground;0,15;-117,8;172,3468;-109,393;105;120;False
1569,11;RightBorder;209,4;1,33;198,1382;-60,63763;105;120;False
1570,779;Top;0,06;118,1;98,94078;110,0063;105;120;False
1572,92;Ground;0,15;-117,8;-28,03188;-109,393;105;120;False
1573,721;Block;-75,64662;-29,29487;-80;-20;105;120;False
1574,524;Ground;0,15;-117,8;-123,2614;-109,393;106;120;False
1575,811;LeftBorder;-209,1;-0,8;-197,6594;24,68433;106;120;False
1576,661;Top;0,06;118,1;-147,0687;110,0063;106;120;False
1577,947;Block;-72,6707;-24,07107;-60;-20;106;120;False
1578,797;Ground;0,15;-117,8;-123,2614;-109,393;107;120;False
1580,084;LeftBorder;-209,1;-0,8;-197,6594;24,68433;107;120;False
1580,938;Top;0,06;118,1;-147,0687;110,0063;107;120;False
1582,223;Block;-72,6707;-24,07107;-60;-20;107;120;False
1583,073;Ground;0,15;-117,8;-123,2614;-109,393;108;120;False
1584,358;LeftBorder;-209,1;-0,8;-197,6594;24,68433;108;120;False
1585,213;Top;0,06;118,1;-147,0687;110,0063;108;120;False
1587,349;Ground;0,15;-117,8;-20,09608;-109,393;108;120;False
1589,489;Top;0,06;118,1;106,8766;110,0063;108;120;False
1591,058;RightBorder;209,4;1,33;198,1382;-53,67257;108;120;False
1591,626;Ground;0,15;-117,8;164,4111;-109,393;108;120;False
1593,767;Top;0,06;118,1;37,4384;110,0063;108;120;False
1595,903;Ground;0,15;-117,8;-89,53426;-109,393;108;120;False
1597,759;LeftBorder;-209,1;-0,8;-197,6594;83,88732;108;120;False
1598,042;Top;0,06;118,1;-180,7959;110,0063;108;120;False
1600,18;Ground;0,15;-117,8;-53,8232;-109,393;108;120;False
1602,318;Top;0,06;118,1;73,14946;110,0063;108;120;False
1604,458;Ground;0,15;-117,8;198,1382;-109,393;108;120;False
1604,458;RightBorder;209,4;1,33;198,1382;-109,393;108;120;False
1606,595;Top;0,06;118,1;71,16551;110,0063;108;120;False
1608,734;Ground;0,15;-117,8;-55,80714;-109,393;108;120;False
1610,872;Top;0,06;118,1;-182,7798;110,0063;108;120;False
1611,154;LeftBorder;-209,1;-0,8;-197,6594;80,40479;108;120;False
1613,006;Ground;0,15;-117,8;-87,55031;-109,393;108;120;False
1615,145;Top;0,06;118,1;39,42235;110,0063;108;120;False
1617,285;Ground;0,15;-117,8;166,395;-109,393;108;120;False
1617,853;RightBorder;209,4;1,33;198,1382;-50,19004;108;120;False
1619,423;Top;0,06;118,1;104,8926;110,0063;108;120;False
1621,562;Ground;0,15;-117,8;-22,08003;-109,393;108;120;False
1623,7;Top;0,06;118,1;-149,0527;110,0063;108;120;False
1624,551;LeftBorder;-209,1;-0,8;-197,6594;21,20181;108;120;False
1625,84;Ground;0,15;-117,8;-121,2774;-109,393;108;120;False
1627,975;Top;0,06;118,1;5,695236;110,0063;108;120;False
1628,997;Block;66,20564;7,27169;60;0;108;120;False
1630,016;Top;0,06;118,1;126,716;110,0063;109;120;False
1631,251;RightBorder;209,4;1,33;198,1382;-18,84728;109;120;False
1632,154;Ground;0,15;-117,8;144,5716;-109,393;109;120;False
1634,293;Top;0,06;118,1;17,59892;110,0063;109;120;False
1636,432;Ground;0,15;-117,8;-109,3737;-109,393;109;120;False
1637,953;LeftBorder;-209,1;-0,8;-197,6594;49,06203;109;120;False
1638,57;Top;0,06;118,1;-160,9564;110,0063;109;120;False
1640,712;Ground;0,15;-117,8;-33,98372;-109,393;109;120;False
1642,849;Top;0,06;118,1;92,98894;110,0063;109;120;False
1644,656;RightBorder;209,4;1,33;198,1382;-78,05027;109;120;False
1644,988;Ground;0,15;-117,8;178,2987;-109,393;109;120;False
1647,128;Top;0,06;118,1;51,32603;110,0063;109;120;False
1649,267;Ground;0,15;-117,8;-75,64662;-109,393;109;120;False
1651,354;LeftBorder;-209,1;-0,8;-197,6594;108,265;109;120;False
1651,404;Top;0,06;118,1;-194,6835;110,0063;109;120;False
1653,542;Ground;0,15;-117,8;-67,71083;-109,393;109;120;False
1655,681;Top;0,06;118,1;59,26183;110,0063;109;120;False
1657,818;Ground;0,15;-117,8;186,2345;-109,393;109;120;False
1658,052;RightBorder;209,4;1,33;198,1382;-85,01533;109;120;False
1659,958;Top;0,06;118,1;85,05315;110,0063;109;120;False
1662,098;Ground;0,15;-117,8;-41,91951;-109,393;109;120;False
1664,236;Top;0,06;118,1;-168,8922;110,0063;109;120;False
1664,755;LeftBorder;-209,1;-0,8;-197,6594;56,02709;109;120;False
1666,376;Ground;0,15;-117,8;-101,4379;-109,393;109;120;False
1668,517;Top;0,06;118,1;25,53471;110,0063;109;120;False
1670,657;Ground;0,15;-117,8;152,5074;-109,393;109;120;False
1671,458;RightBorder;209,4;1,33;198,1382;-25,81234;109;120;False
1672,795;Top;0,06;118,1;118,7803;110,0063;109;120;False
1673,999;Block;47,35814;-15,36475;60;-20;109;120;False
1674,938;Ground;0,15;-117,8;-8,192398;-109,393;110;120;False
1681,253;Top;0,06;118,1;0,2;109,267;110;130;True
1682,971;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1684,693;Top;0,06;118,1;0,2;109,267;110;130;True
1686,41;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1688,135;Top;0,06;118,1;0,2;109,267;110;130;True
1689,858;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1691,579;Top;0,06;118,1;0,2;109,267;110;130;True
1693,3;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1695,023;Top;0,06;118,1;0,2;109,267;110;130;True
1696,745;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1698,464;Top;0,06;118,1;0,2;109,267;110;130;True
1700,185;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1701,908;Top;0,06;118,1;0,2;109,267;110;130;True
1703,627;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1705,35;Top;0,06;118,1;0,2;109,267;110;130;True
1707,074;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1708,796;Top;0,06;118,1;0,2;109,267;110;130;True
1710,516;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1712,238;Top;0,06;118,1;0,2;109,267;110;130;True
1713,958;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1715,678;Top;0,06;118,1;0,2;109,267;110;130;True
1717,399;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1719,122;Top;0,06;118,1;0,2;109,267;110;130;True
1720,843;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1722,564;Top;0,06;118,1;0,2;109,267;110;130;True
1724,285;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1726,007;Top;0,06;118,1;0,2;109,267;110;130;True
1727,724;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1729,446;Top;0,06;118,1;0,2;109,267;110;130;True
1731,166;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1732,885;Top;0,06;118,1;0,2;109,267;110;130;True
1734,609;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1736,33;Top;0,06;118,1;0,2;109,267;110;130;True
1738,053;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1739,772;Top;0,06;118,1;0,2;109,267;110;130;True
1741,493;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1743,217;Top;0,06;118,1;0,2;109,267;110;130;True
1744,937;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1746,657;Top;0,06;118,1;0,2;109,267;110;130;True
1748,379;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1750,099;Top;0,06;118,1;0,2;109,267;110;130;True
1751,82;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1753,541;Top;0,06;118,1;0,2;109,267;110;130;True
1755,26;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1756,981;Top;0,06;118,1;0,2;109,267;110;130;True
1758,701;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1760,424;Top;0,06;118,1;0,2;109,267;110;130;True
1762,143;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1763,864;Top;0,06;118,1;0,2;109,267;110;130;True
1765,586;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1767,306;Top;0,06;118,1;0,2;109,267;110;130;True
1769,027;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1770,748;Top;0,06;118,1;0,2;109,267;110;130;True
1772,47;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1774,191;Top;0,06;118,1;0,2;109,267;110;130;True
1775,913;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1777,631;Top;0,06;118,1;0,2;109,267;110;130;True
1779,356;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1781,076;Top;0,06;118,1;0,2;109,267;110;130;True
1782,796;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1784,519;Top;0,06;118,1;0,2;109,267;110;130;True
1786,241;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1787,962;Top;0,06;118,1;0,2;109,267;110;130;True
1789,685;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1791,407;Top;0,06;118,1;0,2;109,267;110;130;True
1793,127;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1794,848;Top;0,06;118,1;0,2;109,267;110;130;True
1796,569;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1798,289;Top;0,06;118,1;0,2;109,267;110;130;True
1800,011;Ground;0,15;-117,8;0,2;-110,004;110;130;True
1800,094;Block;0,2;-50,886;0;-40;110;140;False
1800,546;Ground;0,15;-117,8;0,2;-109,336;111;140;False
1800,996;Block;0,2;-50,88599;0;-40;111;140;False
1801,447;Ground;0,15;-117,8;0,2;-109,336;112;140;False
1802,047;Block;0,2;-29,84398;0;-20;112;140;False
1802,649;Ground;0,15;-117,8;0,2;-109,336;113;140;False
1803,249;Block;0,2;-29,84398;0;-20;113;140;False
1803,851;Ground;0,15;-117,8;0,2;-109,336;114;140;False
1804,601;Block;0,2;-8,801991;0;0;114;140;False
1805,354;Ground;0,15;-117,8;0,2;-109,336;115;140;False
1806,106;Block;0,2;-8,801991;0;0;115;140;False
1806,857;Ground;0,15;-117,8;0,2;-109,336;116;140;False
1807,739;Block;0,2;9,902008;0;20;116;140;False
1808,624;Ground;0,15;-117,8;0,2;-109,336;117;140;False
1809,509;Block;0,2;9,902008;0;20;117;140;False
1810,394;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1811,996;Top;0,06;118,1;0,2;110,436;118;140;False
1813,599;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1815,202;Top;0,06;118,1;0,2;110,436;118;140;False
1816,802;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1818,405;Top;0,06;118,1;0,2;110,436;118;140;False
1820,006;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1821,61;Top;0,06;118,1;0,2;110,436;118;140;False
1823,212;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1824,815;Top;0,06;118,1;0,2;110,436;118;140;False
1826,418;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1828,021;Top;0,06;118,1;0,2;110,436;118;140;False
1829,624;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1831,226;Top;0,06;118,1;0,2;110,436;118;140;False
1832,828;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1834,43;Top;0,06;118,1;0,2;110,436;118;140;False
1836,035;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1837,637;Top;0,06;118,1;0,2;110,436;118;140;False
1839,236;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1840,841;Top;0,06;118,1;0,2;110,436;118;140;False
1842,441;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1844,046;Top;0,06;118,1;0,2;110,436;118;140;False
1845,649;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1847,25;Top;0,06;118,1;0,2;110,436;118;140;False
1848,853;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1850,456;Top;0,06;118,1;0,2;110,436;118;140;False
1852,057;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1853,661;Top;0,06;118,1;0,2;110,436;118;140;False
1855,261;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1856,864;Top;0,06;118,1;0,2;110,436;118;140;False
1858,466;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1860,069;Top;0,06;118,1;0,2;110,436;118;140;False
1861,671;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1863,273;Top;0,06;118,1;0,2;110,436;118;140;False
1864,876;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1866,478;Top;0,06;118,1;0,2;110,436;118;140;False
1868,082;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1869,686;Top;0,06;118,1;0,2;110,436;118;140;False
1871,287;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1872,89;Top;0,06;118,1;0,2;110,436;118;140;False
1874,492;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1876,093;Top;0,06;118,1;0,2;110,436;118;140;False
1877,697;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1879,299;Top;0,06;118,1;0,2;110,436;118;140;False
1880,901;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1882,505;Top;0,06;118,1;0,2;110,436;118;140;False
1884,104;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1885,708;Top;0,06;118,1;0,2;110,436;118;140;False
1887,309;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1888,914;Top;0,06;118,1;0,2;110,436;118;140;False
1890,516;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1892,121;Top;0,06;118,1;0,2;110,436;118;140;False
1893,721;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1895,323;Top;0,06;118,1;0,2;110,436;118;140;False
1896,925;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1898,528;Top;0,06;118,1;0,2;110,436;118;140;False
1900,131;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1901,733;Top;0,06;118,1;0,2;110,436;118;140;False
1903,336;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1904,938;Top;0,06;118,1;0,2;110,436;118;140;False
1906,542;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1908,147;Top;0,06;118,1;0,2;110,436;118;140;False
1909,751;Ground;0,15;-117,8;0,2;-109,336;118;140;False
1911,353;Top;0,06;118,1;0,2;110,436;118;140;False
1912,906;Racket;-28,18595;-110;0,2;-102,322;118;140;False
1913,359;Block;27,94956;-49,82222;20;-40;118;140;False
1913,874;Ground;0,15;-117,8;59,81022;-110,7219;119;140;False
1914,394;Block;91,67088;-49,82222;80;-40;119;140;False
1914,91;Ground;0,15;-117,8;123,5315;-110,7219;120;140;False
1916,145;RightBorder;209,4;1,33;197,53;44,67725;120;140;False
1916,697;Top;0,06;118,1;163,6141;109,7769;120;140;False
1917,882;Block;92,69865;-39,32228;80;-40;120;140;False
1918,484;Ground;0,15;-117,8;129,6981;-110,7219;121;140;False
1919,621;RightBorder;209,4;1,33;197,53;32,07732;121;140;False
1920,271;Top;0,06;118,1;157,4475;109,7769;121;140;False
1921,358;Block;92,69865;-26,72235;80;-20;121;140;False
1922,059;Ground;0,15;-117,8;135,8647;-110,7219;122;140;False
1923,093;RightBorder;209,4;1,33;197,53;19,47739;122;140;False
1923,847;Top;0,06;118,1;151,281;109,7769;122;140;False
1924,849;Block;89,61536;-12,02243;80;-20;122;140;False
1924,898;Block;86,53207;-9,922443;80;0;123;140;False
1925,165;Block;72,14338;-43,52225;60;-40;124;140;False
1925,698;Racket;138,1718;-110;104,004;-110,7219;125;140;False
1926,233;Block;66,02943;-50,28865;60;-40;125;140;False
1926,768;Ground;0,15;-117,8;28,05483;-110,7219;126;140;False
1927,303;Block;-9,919716;-50,28865;-20;-40;126;140;False
1927,832;Ground;0,15;-117,8;-47,89429;-110,7219;127;140;False
1928,371;Block;-85,8689;-50,28865;-80;-40;127;140;False
1928,904;Ground;0,15;-117,8;-123,8435;-110,7219;128;140;False
1929,973;LeftBorder;-209,1;-0,8;-197,4193;18,20238;128;140;False
1930,775;Top;0,06;118,1;-140,4574;110,8667;128;140;False
1931,493;Block;-89,42902;28,27459;-80;20;128;140;False
1932,21;Top;0,06;118,1;-38,40063;110,8667;129;140;False
1932,928;Block;12,62767;28,27459;20;20;129;140;False
1933,646;Top;0,06;118,1;63,65602;110,8667;130;140;False
1935,518;Ground;0,15;-117,8;196,5672;-110,7219;130;140;False
1935,567;RightBorder;209,4;1,33;197,7539;-104,6786;130;140;False
1937,388;Top;0,06;118,1;68,40285;110,8667;130;140;False
1938,106;Block;17,37449;28,27459;20;20;130;140;False
1938,823;Top;0,06;118,1;-33,65381;110,8667;131;140;False
1939,542;Block;-84,68219;28,27459;-80;20;131;140;False
1940,258;Top;0,06;118,1;-135,7106;110,8667;132;140;False
1941,16;LeftBorder;-209,1;-0,8;-197,4193;2,086844;132;140;False
